game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop,local_cluster
13,8,1150,200,0.3,true,1304,1,0,1150,4200,3950,7,3604.54545454545,0.636363636363636,0.745454545454545
13,8,1150,200,0.3,true,1305,1,1,1150,4150,3650,14,3671.42857142857,0.714285714285714,0.758241758241758
13,8,1150,200,0.3,true,1306,1,1,1150,3700,3400,12,3576.92307692308,0.846153846153846,0.794871794871795
13,8,1150,200,0.3,true,1307,0,0,200,3850,3350,6,3250,1,0.833333333333333
13,8,1150,200,0.3,true,1308,1,1,200,3300,2750,13,3607.69230769231,0.846153846153846,0.794871794871795
13,8,1150,200,0.3,true,1309,0,0,1150,5350,4750,8,3688.88888888889,0.555555555555556,0.722222222222222
13,8,1150,200,0.3,true,1310,1,1,200,3350,2850,12,3563.63636363636,1,0.890909090909091
13,8,1150,200,0.3,true,1311,1,1,1150,3600,3200,10,3661.53846153846,0.846153846153846,0.794871794871795
13,8,1150,200,0.3,true,1312,1,1,1150,4200,3750,11,3500,0.818181818181818,0.854545454545454
13,8,1150,200,0.3,true,1313,1,1,200,3850,3400,9,3556.25,1,1
13,8,1150,200,0.3,true,1314,1,1,1150,3300,3050,13,3841.66666666667,0.333333333333333,0.666666666666667
13,8,1150,200,0.3,true,1315,1,1,200,2950,2600,13,3778.57142857143,0.571428571428571,0.67032967032967
13,8,1150,200,0.3,true,1316,0,0,200,3900,3400,6,3710,0.6,0.7
13,8,1150,200,0.3,true,1317,1,0,200,3550,3100,11,3725,0.666666666666667,0.712121212121212
13,9,1150,200,0.3,true,1301,1,1,200,2750,2500,11,4116.66666666667,0.5,0.757575757575758
13,9,1150,200,0.3,true,1302,1,1,200,3550,3200,15,4123.33333333333,0.466666666666667,0.647619047619048
13,9,1150,200,0.3,true,1303,1,0,200,4550,4350,8,4000,0.6,0.777777777777778
13,9,1150,200,0.3,true,1304,0,1,1150,5000,4200,11,4062.5,0.25,0.75
13,9,1150,200,0.3,true,1305,1,1,1150,4550,4150,14,3805,1,0.911111111111111
13,9,1150,200,0.3,true,1306,0,1,1150,4900,3700,13,3972.72727272727,0.636363636363636,0.763636363636364
13,9,1150,200,0.3,true,1307,0,0,200,4250,3850,4,3700,1,0.9
13,9,1150,200,0.3,true,1308,1,1,200,3750,3300,13,4025,0.571428571428571,0.703296703296703
13,9,1150,200,0.3,true,1309,0,0,1150,6050,5350,9,4000,0.25,0.75
13,9,1150,200,0.3,true,1310,1,1,200,3700,3350,11,4037.5,0.5,0.757575757575758
13,9,1150,200,0.3,true,1311,1,1,1150,3950,3600,13,4076.92307692308,0.692307692307692,0.743589743589744
13,9,1150,200,0.3,true,1312,1,1,1150,4650,4200,11,3795,1,0.911111111111111
13,9,1150,200,0.3,true,1313,1,1,200,4150,3850,8,3768.75,1,1
13,9,1150,200,0.3,true,1314,1,1,1150,3400,3300,12,4395,0,0.666666666666667
13,9,1150,200,0.3,true,1315,1,1,200,3250,2950,14,4196.42857142857,0.428571428571429,0.659340659340659
13,9,1150,200,0.3,true,1316,0,0,200,4200,3900,5,3931.25,0.5,0.714285714285714
13,9,1150,200,0.3,true,1317,1,1,200,3750,3550,12,4164.28571428571,0.428571428571429,0.67032967032967
13,10,1150,200,0.3,true,1301,1,1,200,3350,2750,12,4615.38461538462,0.846153846153846,0.756410256410256
13,10,1150,200,0.3,true,1302,1,1,200,4100,3550,15,4671.875,0.75,0.741666666666667
13,10,1150,200,0.3,true,1303,1,1,200,4950,4550,10,4550,0.857142857142857,0.769230769230769
13,10,1150,200,0.3,true,1304,1,0,1150,5300,5000,8,4550,0.833333333333333,0.803030303030303
13,10,1150,200,0.3,true,1305,1,1,1150,5050,4550,10,4422.72727272727,1,0.909090909090909
13,10,1150,200,0.3,true,1307,0,0,200,4750,4900,11,4431.25,0.75,0.821428571428571
13,10,1150,200,0.3,true,1308,1,0,200,4450,4250,5,4485.71428571429,1,0.835164835164835
13,10,1150,200,0.3,true,1309,0,1,1150,6850,3750,14,4462.5,0.75,0.821428571428571
13,10,1150,200,0.3,true,1310,1,0,200,4300,6050,8,4557.69230769231,1,0.846153846153846
13,10,1150,200,0.3,true,1311,1,1,1150,4500,3700,12,4438.46153846154,0.846153846153846,0.82051282051282
13,10,1150,200,0.3,true,1312,1,1,1150,5150,3950,13,4287.5,1,0.878787878787879
13,10,1150,200,0.3,true,1306,1,1,1150,5350,4650,10,4500,0.818181818181818,0.836363636363636
13,10,1150,200,0.3,true,1313,1,1,200,4550,4150,8,4345.45454545455,1,0.890909090909091
13,10,1150,200,0.3,true,1314,1,1,1150,3700,3400,10,4803.84615384615,0.692307692307692,0.743589743589744
13,10,1150,200,0.3,true,1315,1,1,200,3750,3250,14,4693.75,0.75,0.741666666666667
13,10,1150,200,0.3,true,1316,1,0,200,4500,4200,8,4586.36363636364,0.818181818181818,0.8
13,10,1150,200,0.3,true,1317,1,1,200,4250,3750,14,4682.14285714286,0.714285714285714,0.769230769230769
14,0,1150,200,0.3,false,1402,NA,NA,200,200,NA,NA,437.5,NA,0.3333333333
14,0,1150,200,0.3,false,1401,NA,NA,200,200,NA,NA,556.25,NA,0.2857142857
14,0,1150,200,0.3,false,1404,NA,NA,1150,1150,NA,NA,833.3333333333,NA,0.3333333333
14,0,1150,200,0.3,false,1403,NA,NA,200,200,NA,NA,516.6666666667,NA,0.0666666667
14,0,1150,200,0.3,false,1406,NA,NA,200,200,NA,NA,516.6666666667,NA,0
14,0,1150,200,0.3,false,1405,NA,NA,200,200,NA,NA,516.6666666667,NA,0.6666666667
14,0,1150,200,0.3,false,1407,NA,NA,200,200,NA,NA,200,NA,0.2380952381
14,0,1150,200,0.3,false,1409,NA,NA,1150,1150,NA,NA,516.6666666667,NA,0.3333333333
14,0,1150,200,0.3,false,1411,NA,NA,200,200,NA,NA,471.4285714286,NA,0.3333333333
14,0,1150,200,0.3,false,1412,NA,NA,1150,1150,NA,NA,437.5,NA,0.3333333333
14,0,1150,200,0.3,false,1408,NA,NA,200,200,NA,NA,742.8571428571,NA,0.2857142857
14,0,1150,200,0.3,false,1414,NA,NA,200,200,NA,NA,411.1111111111,NA,0.1666666667
14,0,1150,200,0.3,false,1416,NA,NA,200,200,NA,NA,516.6666666667,NA,0.2
14,0,1150,200,0.3,false,1415,NA,NA,1150,1150,NA,NA,200,NA,0.1333333333
14,0,1150,200,0.3,false,1417,NA,NA,1150,1150,NA,NA,200,NA,0.3571428571
14,0,1150,200,0.3,false,1418,NA,NA,200,200,NA,NA,607.1428571429,NA,0.3333333333
14,0,1150,200,0.3,false,1419,NA,NA,200,200,NA,NA,516.6666666667,NA,0.2
14,0,1150,200,0.3,false,1420,NA,NA,200,200,NA,NA,727.7777777778,NA,0.25
14,0,1150,200,0.3,false,1410,NA,NA,1150,1150,NA,NA,607.1428571429,NA,0.2857142857
14,0,1150,200,0.3,false,1421,NA,NA,1150,1150,NA,NA,516.6666666667,NA,0.25
14,0,1150,200,0.3,false,1413,NA,NA,200,200,NA,NA,516.6666666667,NA,0.4
14,1,1150,200,0.3,false,1401,1,NA,200,500,200,4,858.333333333333,0.833333333333333,0.590909090909091
14,1,1150,200,0.3,false,1402,1,NA,200,400,200,8,960,1,0.6
14,1,1150,200,0.3,false,1403,1,NA,200,500,1150,3,934.615384615385,1,0.5
14,1,1150,200,0.3,false,1404,1,NA,1150,1300,200,6,1000,1,0.75
14,1,1150,200,0.3,false,1405,0,NA,200,500,200,3,783.333333333333,1,0.733333333333333
14,1,1150,200,0.3,false,1406,1,NA,200,350,200,3,840.909090909091,0.818181818181818,0.581818181818182
14,1,1150,200,0.3,false,1407,1,NA,200,550,200,7,675,1,0.545454545454545
14,1,1150,200,0.3,false,1408,1,NA,200,550,1150,3,915,1,0.622222222222222
14,1,1150,200,0.3,false,1409,1,NA,1150,1300,200,7,860.714285714286,0.857142857142857,0.593406593406593
14,1,1150,200,0.3,false,1410,1,NA,1150,1500,1150,4,825,1,0.571428571428571
14,1,1150,200,0.3,false,1411,1,NA,200,550,200,7,833.333333333333,1,0.696969696969697
14,1,1150,200,0.3,false,1412,1,NA,1150,1350,200,9,841.666666666667,1,0.6
14,1,1150,200,0.3,false,1413,1,NA,200,500,200,6,786.363636363636,1,0.581818181818182
14,1,1150,200,0.3,false,1414,1,NA,200,650,1150,6,832.142857142857,1,0.604395604395604
14,1,1150,200,0.3,false,1415,1,NA,1150,1450,1150,8,875,1,0.555555555555556
14,1,1150,200,0.3,false,1416,1,NA,200,400,200,7,862.5,0.75,0.392857142857143
14,1,1150,200,0.3,false,1417,1,NA,1150,1550,200,6,726.923076923077,1,0.538461538461538
14,1,1150,200,0.3,false,1418,1,NA,200,550,200,9,887.5,1,0.714285714285714
14,1,1150,200,0.3,false,1419,1,NA,200,500,1150,7,920.833333333333,1,0.681818181818182
14,1,1150,200,0.3,false,1420,1,NA,200,650,1150,9,906.25,0.875,0.475
14,1,1150,200,0.3,false,1421,1,NA,1150,1500,200,6,690,0.866666666666667,0.571428571428571
14,2,1150,200,0.3,false,1401,1,1,200,1000,500,12,1430.76923076923,0.846153846153846,0.717948717948718
14,2,1150,200,0.3,false,1402,1,1,200,650,400,5,1568.75,1,0.678571428571429
14,2,1150,200,0.3,false,1403,1,1,200,1150,500,13,1414.28571428571,1,0.648351648351648
14,2,1150,200,0.3,false,1404,1,1,1150,1700,1300,8,1490,1,0.755555555555556
14,2,1150,200,0.3,false,1405,0,0,200,1100,500,6,1333.33333333333,1,0.805555555555556
14,2,1150,200,0.3,false,1406,1,1,200,800,350,11,1425,0.857142857142857,0.725274725274725
14,2,1150,200,0.3,false,1407,1,1,200,1150,550,12,1228.57142857143,1,0.67032967032967
14,2,1150,200,0.3,false,1408,1,1,200,1050,550,10,1435.71428571429,0.857142857142857,0.637362637362637
14,2,1150,200,0.3,false,1409,1,1,1150,1900,1300,14,1400,0.875,0.666666666666667
14,2,1150,200,0.3,false,1410,1,1,1150,2200,1500,14,1310,1,0.676190476190476
14,2,1150,200,0.3,false,1411,1,1,200,1150,550,12,1438.46153846154,1,0.730769230769231
14,2,1150,200,0.3,false,1412,1,1,1150,1650,1350,6,1357.14285714286,1,0.80952380952381
14,2,1150,200,0.3,false,1413,1,1,200,1050,500,11,1336.36363636364,1,0.727272727272727
14,2,1150,200,0.3,false,1414,1,1,200,1350,650,14,1389.28571428571,1,0.692307692307692
14,2,1150,200,0.3,false,1415,1,1,1150,1950,1450,10,1407.69230769231,0.846153846153846,0.602564102564103
14,2,1150,200,0.3,false,1416,1,1,200,700,400,8,1325,0.857142857142857,0.582417582417582
14,2,1150,200,0.3,false,1417,1,1,1150,2200,1550,13,1261.53846153846,1,0.653846153846154
14,2,1150,200,0.3,false,1418,1,1,200,950,550,8,1422.22222222222,1,0.75
14,2,1150,200,0.3,false,1419,1,1,200,1100,500,12,1428.125,0.875,0.666666666666667
14,2,1150,200,0.3,false,1420,1,1,200,1350,650,16,1369.44444444444,0.888888888888889,0.601307189542484
14,2,1150,200,0.3,false,1421,1,1,1150,2150,1500,15,1250,0.882352941176471,0.654411764705882
14,3,1150,200,0.3,false,1401,1,1,200,1450,1000,13,2035.71428571429,0.857142857142857,0.78021978021978
14,3,1150,200,0.3,false,1402,1,1,200,950,650,8,2053.84615384615,0.846153846153846,0.794871794871795
14,3,1150,200,0.3,false,1403,1,1,200,1650,1150,14,2030.76923076923,0.692307692307692,0.730769230769231
14,3,1150,200,0.3,false,1404,1,1,1150,2200,1700,10,1892.30769230769,1,0.807692307692308
14,3,1150,200,0.3,false,1405,0,0,200,1800,1100,9,2100,0.5,0.821428571428571
14,3,1150,200,0.3,false,1406,1,1,200,1300,800,14,2082.14285714286,0.857142857142857,0.802197802197802
14,3,1150,200,0.3,false,1407,1,1,200,1650,1150,14,1881.25,0.75,0.733333333333333
14,3,1150,200,0.3,false,1408,0,1,200,2250,1050,14,1989.28571428571,0.714285714285714,0.67032967032967
14,3,1150,200,0.3,false,1409,1,1,1150,2500,1900,16,1900,0.777777777777778,0.686274509803922
14,3,1150,200,0.3,false,1410,1,1,1150,2750,2200,15,1868.75,0.75,0.75
14,3,1150,200,0.3,false,1411,1,1,200,1700,1150,13,1955.88235294118,0.882352941176471,0.735294117647059
14,3,1150,200,0.3,false,1412,1,1,1150,1800,1650,7,1965,0.6,0.822222222222222
14,3,1150,200,0.3,false,1413,1,1,200,1400,1050,11,1978.57142857143,0.714285714285714,0.714285714285714
14,3,1150,200,0.3,false,1414,1,1,200,1950,1350,14,1939.28571428571,0.857142857142857,0.802197802197802
14,3,1150,200,0.3,false,1415,1,1,1150,2500,1950,13,1865.625,0.75,0.716666666666667
14,3,1150,200,0.3,false,1416,0,1,200,1900,700,14,1876.92307692308,0.692307692307692,0.67948717948718
14,3,1150,200,0.3,false,1417,1,1,1150,2650,2200,13,1896.42857142857,0.857142857142857,0.791208791208791
14,3,1150,200,0.3,false,1418,1,1,200,1300,950,9,2011.11111111111,0.777777777777778,0.777777777777778
14,3,1150,200,0.3,false,1419,1,1,200,1700,1100,16,1917.64705882353,0.764705882352941,0.713235294117647
14,3,1150,200,0.3,false,1420,1,1,200,1950,1350,18,1918.42105263158,0.684210526315789,0.690058479532164
14,3,1150,200,0.3,false,1421,1,1,1150,2700,2150,17,1897.22222222222,0.666666666666667,0.705882352941177
14,4,1150,200,0.3,false,1401,1,1,200,1850,1450,14,2531.25,0.625,0.758333333333333
14,4,1150,200,0.3,false,1402,1,1,200,1300,950,13,2562.5,0.666666666666667,0.818181818181818
14,4,1150,200,0.3,false,1403,1,1,200,1900,1650,13,2665.625,0.5,0.783333333333333
14,4,1150,200,0.3,false,1404,0,1,1150,3500,2200,13,2300,1,0.871794871794872
14,4,1150,200,0.3,false,1405,0,0,200,2300,1800,8,2861.11111111111,0.333333333333333,0.833333333333333
14,4,1150,200,0.3,false,1406,1,1,200,1700,1300,14,2590,0.6,0.828571428571429
14,4,1150,200,0.3,false,1407,1,1,200,2050,1650,16,2325,0.714285714285714,0.824175824175824
14,4,1150,200,0.3,false,1408,0,0,200,3450,2250,14,2479.16666666667,0.5,0.742424242424242
14,4,1150,200,0.3,false,1409,1,1,1150,3000,2500,18,2450,0.555555555555556,0.705882352941177
14,4,1150,200,0.3,false,1410,1,1,1150,3150,2750,16,2413.33333333333,0.6,0.8
14,4,1150,200,0.3,false,1411,1,1,200,2250,1700,17,2489.47368421053,0.578947368421053,0.748538011695906
14,4,1150,200,0.3,false,1412,1,1,1150,2000,1800,10,2554.54545454545,0.454545454545455,0.781818181818182
14,4,1150,200,0.3,false,1413,1,1,200,1700,1400,14,2553.125,0.5,0.733333333333333
14,4,1150,200,0.3,false,1414,1,1,200,2450,1950,14,2471.42857142857,0.714285714285714,0.835164835164835
14,4,1150,200,0.3,false,1415,0,1,1150,3900,2500,16,2466.66666666667,0.6,0.780952380952381
14,4,1150,200,0.3,false,1416,0,0,200,2900,1900,13,2385.71428571429,0.571428571428571,0.714285714285714
14,4,1150,200,0.3,false,1417,1,1,1150,3050,2650,14,2400,0.6,0.80952380952381
14,4,1150,200,0.3,false,1418,1,1,200,1650,1300,9,2370.83333333333,0.833333333333333,0.833333333333333
14,4,1150,200,0.3,false,1419,1,1,200,2250,1700,17,2369.44444444444,0.666666666666667,0.738562091503268
14,4,1150,200,0.3,false,1420,1,1,200,2400,1950,19,2472.5,0.5,0.715789473684211
14,4,1150,200,0.3,false,1421,1,1,1150,3100,2700,18,2502.77777777778,0.444444444444444,0.725490196078431
14,5,1150,200,0.3,false,1404,0,1,1150,4800,1850,16,2770.83333333333,1,0.909090909090909
14,5,1150,200,0.3,false,1401,1,1,200,2350,1300,12,3115.625,0.625,0.775
14,5,1150,200,0.3,false,1402,1,1,200,1700,1900,16,3114.28571428571,0.714285714285714,0.824175824175824
14,5,1150,200,0.3,false,1403,1,0,200,2300,3500,13,3135.29411764706,0.529411764705882,0.772058823529412
14,5,1150,200,0.3,false,1405,0,0,200,2900,2300,9,3415,0.4,0.8
14,5,1150,200,0.3,false,1406,1,1,200,2150,1700,15,3180,0.6,0.828571428571429
14,5,1150,200,0.3,false,1407,1,1,200,2550,2050,14,2733.33333333333,0.866666666666667,0.819047619047619
14,5,1150,200,0.3,false,1408,0,0,200,4350,3450,12,3122.72727272727,0.454545454545455,0.745454545454545
14,5,1150,200,0.3,false,1409,1,1,1150,3500,3000,18,3025,0.555555555555556,0.738562091503268
14,5,1150,200,0.3,false,1410,1,1,1150,3600,3150,15,2962.5,0.625,0.8
14,5,1150,200,0.3,false,1411,1,1,200,2800,2250,19,3084.21052631579,0.578947368421053,0.766081871345029
14,5,1150,200,0.3,false,1412,1,1,1150,2250,2000,11,3073.07692307692,0.538461538461538,0.82051282051282
14,5,1150,200,0.3,false,1413,1,1,200,2100,1700,16,3147.05882352941,0.529411764705882,0.742647058823529
14,5,1150,200,0.3,false,1414,1,1,200,2950,2450,14,2867.85714285714,0.857142857142857,0.846153846153846
14,5,1150,200,0.3,false,1415,0,0,1150,5100,3900,15,2913.33333333333,0.6,0.79047619047619
14,5,1150,200,0.3,false,1416,0,0,200,4000,2900,14,2934.61538461538,0.538461538461538,0.730769230769231
14,5,1150,200,0.3,false,1417,1,1,1150,3500,3050,15,2766.66666666667,0.733333333333333,0.819047619047619
14,5,1150,200,0.3,false,1418,1,1,200,2150,1650,12,3092.85714285714,0.714285714285714,0.846153846153846
14,5,1150,200,0.3,false,1419,1,1,200,2850,2250,18,3005.26315789474,0.578947368421053,0.760233918128655
14,5,1150,200,0.3,false,1420,1,1,200,2900,2400,20,3021.05263157895,0.578947368421053,0.748538011695906
14,5,1150,200,0.3,false,1421,1,1,1150,3500,3100,18,3136.11111111111,0.444444444444444,0.738562091503268
14,6,1150,200,0.3,false,1401,0,0,200,3850,4800,12,3535.71428571429,1,0.846153846153846
14,6,1150,200,0.3,false,1402,1,1,200,2200,2350,16,3806.66666666667,0.733333333333333,0.80952380952381
14,6,1150,200,0.3,false,1403,1,1,200,2750,1700,14,3688.88888888889,0.666666666666667,0.784313725490196
14,6,1150,200,0.3,false,1404,0,1,1150,5900,2300,17,3270,1,0.888888888888889
14,6,1150,200,0.3,false,1405,0,0,200,3800,2900,10,3881.25,1,0.892857142857143
14,6,1150,200,0.3,false,1406,1,1,200,2600,2150,15,3976.47058823529,0.529411764705882,0.757352941176471
14,6,1150,200,0.3,false,1407,1,1,200,3100,2550,15,3346.42857142857,0.857142857142857,0.846153846153846
14,6,1150,200,0.3,false,1408,1,0,200,4600,4350,11,3610,0.6,0.780952380952381
14,6,1150,200,0.3,false,1409,1,1,1150,4200,3500,18,3583.33333333333,0.777777777777778,0.758169934640523
14,6,1150,200,0.3,false,1410,1,1,1150,4100,3600,16,3556.25,0.75,0.841666666666667
14,6,1150,200,0.3,false,1411,1,1,200,3450,2800,19,3627.77777777778,0.777777777777778,0.797385620915033
14,6,1150,200,0.3,false,1412,1,1,1150,2700,2250,13,3885.71428571429,0.571428571428571,0.769230769230769
14,6,1150,200,0.3,false,1413,1,1,200,2650,2100,17,3738.88888888889,0.666666666666667,0.77124183006536
14,6,1150,200,0.3,false,1414,1,1,200,3550,2950,14,3573.33333333333,0.733333333333333,0.857142857142857
14,6,1150,200,0.3,false,1415,1,0,1150,5550,5100,15,3566.66666666667,0.6,0.80952380952381
14,6,1150,200,0.3,false,1416,0,0,200,5200,4000,13,3373.07692307692,1,0.794871794871795
14,6,1150,200,0.3,false,1417,1,1,1150,3950,3500,15,3443.33333333333,0.6,0.79047619047619
14,6,1150,200,0.3,false,1418,1,1,200,2650,2150,14,3746.42857142857,0.714285714285714,0.835164835164835
14,6,1150,200,0.3,false,1419,1,1,200,3400,2850,19,3671.05263157895,0.578947368421053,0.742690058479532
14,6,1150,200,0.3,false,1420,1,1,200,3550,2900,19,3622.22222222222,0.777777777777778,0.797385620915033
14,6,1150,200,0.3,false,1421,1,1,1150,4000,3500,18,3800,0.555555555555556,0.73202614379085
14,7,1150,200,0.3,false,1401,1,0,200,4350,3850,14,4100,0.733333333333333,0.828571428571429
14,7,1150,200,0.3,false,1402,1,1,200,2650,2200,15,4173.33333333333,0.733333333333333,0.838095238095238
14,7,1150,200,0.3,false,1403,1,1,200,3250,2750,18,4313.88888888889,0.555555555555556,0.758169934640523
14,7,1150,200,0.3,false,1404,0,0,1150,6900,5900,10,3978.57142857143,1,0.857142857142857
14,7,1150,200,0.3,false,1405,0,0,200,4400,3800,8,4208.33333333333,0.666666666666667,0.8
14,7,1150,200,0.3,false,1406,1,1,200,2950,2600,17,4317.64705882353,0.647058823529412,0.816176470588235
14,7,1150,200,0.3,false,1407,1,1,200,3700,3100,14,3796.66666666667,1,0.895238095238095
14,7,1150,200,0.3,false,1408,0,1,200,5800,4600,15,4162.5,0.666666666666667,0.833333333333333
14,7,1150,200,0.3,false,1409,1,1,1150,4700,4200,18,4191.66666666667,0.555555555555556,0.725490196078431
14,7,1150,200,0.3,false,1410,1,1,1150,4600,4100,16,4008.82352941176,0.764705882352941,0.823529411764706
14,7,1150,200,0.3,false,1411,1,1,200,4050,3450,18,4023.33333333333,0.866666666666667,0.895238095238095
14,7,1150,200,0.3,false,1412,1,1,1150,3000,2700,14,4500,0.333333333333333,0.666666666666667
14,7,1150,200,0.3,false,1413,1,1,200,3150,2650,18,4275,0.555555555555556,0.718954248366013
14,7,1150,200,0.3,false,1414,1,1,200,4100,3550,15,4166.66666666667,0.733333333333333,0.857142857142857
14,7,1150,200,0.3,false,1415,0,1,1150,6750,5550,15,4114.28571428571,0.571428571428571,0.747252747252747
14,7,1150,200,0.3,false,1416,0,0,200,6300,5200,13,4054.54545454545,0.636363636363636,0.781818181818182
14,7,1150,200,0.3,false,1417,1,1,1150,4500,3950,15,4003.33333333333,0.866666666666667,0.857142857142857
14,7,1150,200,0.3,false,1418,1,1,200,3150,2650,14,4346.42857142857,0.714285714285714,0.824175824175824
14,7,1150,200,0.3,false,1419,1,1,200,3950,3400,19,4258.33333333333,0.666666666666667,0.777777777777778
14,7,1150,200,0.3,false,1420,1,1,200,4150,3550,18,4219.44444444444,0.666666666666667,0.784313725490196
14,7,1150,200,0.3,false,1421,1,1,1150,4400,4000,18,4379.41176470588,0.529411764705882,0.705882352941177
14,8,1150,200,0.3,false,1401,1,1,200,4800,4350,15,4628.125,0.625,0.816666666666667
14,8,1150,200,0.3,false,1402,1,1,200,3100,2650,15,4803.125,0.625,0.833333333333333
14,8,1150,200,0.3,false,1403,1,1,200,3650,3250,18,5073.68421052632,0.473684210526316,0.695906432748538
14,8,1150,200,0.3,false,1404,1,0,1150,7250,6900,7,4393.75,1,0.892857142857143
14,8,1150,200,0.3,false,1405,0,0,200,4900,4400,6,4960,0.6,0.8
14,8,1150,200,0.3,false,1406,1,1,200,3400,2950,17,4711.76470588235,0.647058823529412,0.823529411764706
14,8,1150,200,0.3,false,1407,1,1,200,4350,3700,15,4460,0.866666666666667,0.866666666666667
14,8,1150,200,0.3,false,1408,0,0,200,6800,5800,12,4712.5,0.666666666666667,0.818181818181818
14,8,1150,200,0.3,false,1409,1,1,1150,5200,4700,18,4788.88888888889,0.555555555555556,0.712418300653595
14,8,1150,200,0.3,false,1410,1,1,1150,5150,4600,17,4608.82352941176,0.647058823529412,0.823529411764706
14,8,1150,200,0.3,false,1411,0,1,200,5450,4050,15,4534.61538461538,0.846153846153846,0.884615384615385
14,8,1150,200,0.3,false,1412,1,1,1150,3350,3000,15,5096.875,0.5,0.675
