game,round,scoreA,scoreB,percentA,showScore,superid,behavior,e_behavior,initial_score,cumulativePayoff,e_cumulativePayoff,e_degree,local_avg_wealth,local_rate_coop
19,2,700,300,0.5,true,1901,1,1,700,1100,850,9,965,0.777777777777778
19,2,700,300,0.5,true,1902,1,1,700,1200,800,8,816.666666666667,1
19,2,700,300,0.5,true,1903,1,1,700,1350,950,12,934.615384615385,0.833333333333333
19,2,700,300,0.5,true,1905,1,1,700,1350,1000,11,850,0.818181818181818
19,2,700,300,0.5,true,1906,1,1,300,900,500,10,795.454545454545,0.9
19,2,700,300,0.5,true,1907,0,0,700,1200,1000,2,583.333333333333,1
19,2,700,300,0.5,true,1909,1,1,700,1200,850,7,787.5,1
19,2,700,300,0.5,true,1910,1,1,300,1050,500,15,759.375,0.866666666666667
19,2,700,300,0.5,true,1911,0,0,700,1900,1400,5,783.333333333333,1
19,2,700,300,0.5,true,1912,1,1,700,1000,850,5,808.333333333333,0.8
19,2,700,300,0.5,true,1913,1,1,700,1350,900,11,850,0.909090909090909
19,2,700,300,0.5,true,1914,1,1,700,1400,950,11,812.5,0.909090909090909
19,2,700,300,0.5,true,1916,1,1,300,900,500,10,827.272727272727,0.9
19,2,700,300,0.5,true,1917,1,1,700,1350,950,10,922.727272727273,0.9
19,2,700,300,0.5,true,1918,1,1,700,1150,900,7,868.75,0.857142857142857
19,2,700,300,0.5,true,1919,1,1,700,1200,900,8,827.777777777778,0.875
19,2,700,300,0.5,true,1920,1,1,700,950,750,8,833.333333333333,0.75
19,2,700,300,0.5,true,1921,0,0,700,2500,1600,10,922.727272727273,0.9
19,2,700,300,0.5,true,1923,1,1,700,1250,850,8,738.888888888889,1
19,2,700,300,0.5,true,1924,1,1,300,350,250,8,822.222222222222,0.625
19,2,700,300,0.5,true,1925,1,1,300,1100,650,9,760,1
20,2,700,300,0.5,true,2000,1,1,700,800,750,3,812.5,0.666666666666667
20,2,700,300,0.5,true,2003,1,0,700,1050,900,3,800,0.666666666666667
20,2,700,300,0.5,true,2004,1,1,700,800,750,3,537.5,0.666666666666667
20,2,700,300,0.5,true,2006,1,0,700,1100,1000,4,740,0.5
20,2,700,300,0.5,true,2007,1,1,300,550,300,7,637.5,0.714285714285714
20,2,700,300,0.5,true,2010,1,1,300,700,500,8,611.111111111111,0.75
20,2,700,300,0.5,true,2011,1,1,300,850,500,7,637.5,0.857142857142857
20,2,700,300,0.5,true,2013,1,1,300,500,300,6,664.285714285714,0.666666666666667
20,2,700,300,0.5,true,2015,1,1,700,900,800,6,635.714285714286,0.666666666666667
20,2,700,300,0.5,true,2016,0,0,700,2000,1200,8,688.888888888889,0.875
20,2,700,300,0.5,true,2018,1,1,700,950,800,5,783.333333333333,0.6
20,2,700,300,0.5,true,2019,1,1,300,800,550,7,618.75,0.857142857142857
20,2,700,300,0.5,true,2021,0,0,300,900,600,3,662.5,1
21,2,700,300,0.5,true,2100,1,1,700,1650,1100,11,750,1
21,2,700,300,0.5,true,2102,1,1,700,1500,900,12,800,0.916666666666667
21,2,700,300,0.5,true,2103,1,1,300,1150,650,10,700,1
21,2,700,300,0.5,true,2105,1,1,700,1450,1000,11,829.166666666667,0.909090909090909
21,2,700,300,0.5,true,2106,1,1,700,1100,800,6,885.714285714286,0.833333333333333
21,2,700,300,0.5,true,2107,1,0,700,1350,1100,9,770,0.666666666666667
21,2,700,300,0.5,true,2108,1,1,300,700,450,5,675,1
21,2,700,300,0.5,true,2109,1,0,700,1200,1000,6,850,0.666666666666667
21,2,700,300,0.5,true,2110,1,1,300,750,400,7,850,0.857142857142857
21,2,700,300,0.5,true,2111,1,1,300,700,350,9,810,0.666666666666667
21,2,700,300,0.5,true,2112,1,1,700,1450,1050,10,745.454545454545,0.9
21,2,700,300,0.5,true,2113,0,0,700,1700,1100,6,764.285714285714,0.666666666666667
21,2,700,300,0.5,true,2115,1,1,300,750,400,9,830,0.777777777777778
21,2,700,300,0.5,true,2116,1,1,700,1300,850,11,837.5,0.727272727272727
21,2,700,300,0.5,true,2118,1,1,700,1050,750,6,842.857142857143,0.833333333333333
21,2,700,300,0.5,true,2120,1,1,700,1450,900,11,787.5,0.909090909090909
21,2,700,300,0.5,true,2121,1,1,700,1050,850,6,764.285714285714,0.833333333333333
21,2,700,300,0.5,true,2122,1,1,300,1300,700,14,766.666666666667,0.928571428571429
21,2,700,300,0.5,true,2123,0,0,300,1200,700,5,875,0.8
21,2,700,300,0.5,true,2124,1,1,300,500,400,4,800,0.75
22,2,700,300,0.5,true,2200,0,0,700,800,800,3,612.5,0.333333333333333
22,2,700,300,0.5,true,2201,0,0,300,1200,700,7,518.75,0.857142857142857
22,2,700,300,0.5,true,2202,1,1,300,200,300,6,450,0.5
22,2,700,300,0.5,true,2203,0,0,700,1100,900,4,520,0.5
22,2,700,300,0.5,true,2204,0,1,300,700,300,5,433.333333333333,0.6
22,2,700,300,0.5,true,2205,1,1,700,800,800,4,550,0.75
22,2,700,300,0.5,true,2206,0,1,700,750,550,5,608.333333333333,0.2
22,2,700,300,0.5,true,2209,0,0,300,700,500,4,470,0.5
22,2,700,300,0.5,true,2211,0,0,300,800,600,5,491.666666666667,0.6
22,2,700,300,0.5,true,2212,1,0,300,200,400,4,530,0.5
22,2,700,300,0.5,true,2213,1,1,300,150,250,8,516.666666666667,0.5
22,2,700,300,0.5,true,2214,0,0,300,700,500,4,510,0.25
22,2,700,300,0.5,true,2215,1,1,700,750,700,3,612.5,0.666666666666667
22,2,700,300,0.5,true,2219,1,1,300,150,250,4,490,0.5
23,2,700,300,0.5,false,2300,1,0,300,600,500,6,721.428571428571,0.333333333333333
23,2,700,300,0.5,false,2301,0,0,700,1500,1000,5,608.333333333333,0.6
23,2,700,300,0.5,false,2302,1,1,300,550,400,5,366.666666666667,1
23,2,700,300,0.5,false,2303,1,1,300,600,250,7,543.75,0.833333333333333
23,2,700,300,0.5,false,2304,1,1,300,550,250,10,536.363636363636,0.6
23,2,700,300,0.5,false,2306,1,1,300,650,300,7,612.5,0.714285714285714
23,2,700,300,0.5,false,2308,0,1,300,900,300,7,581.25,0.714285714285714
23,2,700,300,0.5,false,2309,1,1,700,700,550,7,556.25,0.666666666666667
23,2,700,300,0.5,false,2310,1,1,700,550,550,6,578.571428571429,0.666666666666667
23,2,700,300,0.5,false,2312,1,1,300,200,150,3,650,0.333333333333333
23,2,700,300,0.5,false,2314,1,0,300,800,700,4,470,0.5
23,2,700,300,0.5,false,2315,1,0,700,1350,1200,7,637.5,0.571428571428571
23,2,700,300,0.5,false,2317,1,1,700,900,700,4,490,1
23,2,700,300,0.5,false,2319,1,0,700,1250,1100,5,700,0.6
23,2,700,300,0.5,false,2320,1,1,700,1050,800,9,580,0.625
24,2,500,500,0.5,true,2400,0,0,500,1000,800,4,730,0.5
24,2,500,500,0.5,true,2402,1,1,500,750,500,7,600,0.857142857142857
24,2,500,500,0.5,true,2403,1,1,500,700,600,4,550,1
24,2,500,500,0.5,true,2404,1,0,500,650,700,3,637.5,0.666666666666667
24,2,500,500,0.5,true,2405,1,1,500,700,600,8,633.333333333333,0.75
24,2,500,500,0.5,true,2406,0,1,500,950,550,6,642.857142857143,0.666666666666667
24,2,500,500,0.5,true,2407,1,1,500,900,650,9,675,0.666666666666667
24,2,500,500,0.5,true,2409,0,0,500,1200,900,6,650,0.666666666666667
24,2,500,500,0.5,true,2410,0,0,500,700,700,2,650,0.5
24,2,500,500,0.5,true,2411,1,1,500,650,600,5,583.333333333333,0.8
24,2,500,500,0.5,true,2412,1,1,500,850,600,7,562.5,1
24,2,500,500,0.5,true,2413,1,0,500,1150,1000,5,683.333333333333,0.8
24,2,500,500,0.5,true,2415,0,1,500,800,400,5,625,0.8
24,2,500,500,0.5,true,2416,1,1,500,850,500,7,625,0.714285714285714
24,2,500,500,0.5,true,2417,1,0,500,1050,900,5,683.333333333333,0.8
24,2,500,500,0.5,true,2418,0,1,500,650,450,4,670,0.25
24,2,500,500,0.5,true,2420,1,1,500,800,550,7,662.5,0.714285714285714
25,2,500,500,0.5,false,2500,1,1,500,850,650,6,714.285714285714,1
25,2,500,500,0.5,false,2502,1,1,500,1100,800,8,744.444444444444,1
25,2,500,500,0.5,false,2503,1,1,500,1050,700,7,743.75,0.857142857142857
25,2,500,500,0.5,false,2504,1,1,500,1150,750,8,744.444444444444,1
25,2,500,500,0.5,false,2505,1,1,500,1200,750,9,770,0.888888888888889
25,2,500,500,0.5,false,2506,1,1,500,1050,750,8,733.333333333333,1
25,2,500,500,0.5,false,2507,1,1,500,1200,800,8,761.111111111111,1
25,2,500,500,0.5,false,2508,1,0,500,1150,900,5,741.666666666667,0.8
25,2,500,500,0.5,false,2509,1,1,500,1150,700,9,755,0.888888888888889
25,2,500,500,0.5,false,2510,0,1,500,1200,700,5,741.666666666667,1
25,2,500,500,0.5,false,2511,1,1,500,1100,750,9,735,0.888888888888889
25,2,500,500,0.5,false,2512,1,1,500,1100,800,8,766.666666666667,0.875
25,2,500,500,0.5,false,2513,1,1,500,1150,750,8,738.888888888889,0.875
25,2,500,500,0.5,false,2514,1,0,500,1050,800,5,783.333333333333,0.8
25,2,500,500,0.5,false,2516,1,1,500,1350,850,10,740.909090909091,1
25,2,500,500,0.5,false,2517,1,1,500,1100,650,9,765,0.888888888888889
25,2,500,500,0.5,false,2518,1,1,500,950,650,6,778.571428571429,0.833333333333333
26,2,700,300,0.5,false,2600,1,1,300,550,300,7,687.5,0.571428571428571
26,2,700,300,0.5,false,2601,1,0,700,1400,1200,8,533.333333333333,0.75
26,2,700,300,0.5,false,2604,1,1,700,900,600,12,703.846153846154,0.5
26,2,700,300,0.5,false,2605,1,0,300,700,600,4,620,0.75
26,2,700,300,0.5,false,2606,0,0,700,1800,1200,8,705.555555555556,0.625
26,2,700,300,0.5,false,2607,1,0,300,1450,1100,9,510,0.888888888888889
26,2,700,300,0.5,false,2609,1,0,300,450,500,3,562.5,0.666666666666667
26,2,700,300,0.5,false,2610,1,1,700,800,750,5,675,0.8
26,2,700,300,0.5,false,2611,1,1,700,1000,650,7,656.25,0.714285714285714
26,2,700,300,0.5,false,2612,0,0,300,1000,600,5,658.333333333333,0.6
26,2,700,300,0.5,false,2613,1,1,300,350,200,5,841.666666666667,0.4
26,2,700,300,0.5,false,2614,1,1,300,650,250,10,650,0.5
26,2,700,300,0.5,false,2615,1,1,300,600,350,7,581.25,0.714285714285714
26,2,700,300,0.5,false,2616,1,1,300,900,550,9,455,0.888888888888889
26,2,700,300,0.5,false,2617,1,1,300,550,350,8,650,0.625
26,2,700,300,0.5,false,2618,1,1,700,950,800,5,533.333333333333,0.8
26,2,700,300,0.5,false,2620,0,1,300,1000,300,8,700,0.5
26,2,700,300,0.5,false,2621,1,0,700,1100,1000,6,914.285714285714,0.333333333333333
26,2,700,300,0.5,false,2622,0,0,700,1400,1000,6,764.285714285714,0.333333333333333
27,2,500,500,0.5,true,2700,1,1,500,850,600,5,708.333333333333,0.8
27,2,500,500,0.5,true,2701,1,1,500,900,650,7,662.5,0.857142857142857
27,2,500,500,0.5,true,2703,1,1,500,850,550,8,700,0.75
27,2,500,500,0.5,true,2704,1,1,500,750,600,3,650,1
27,2,500,500,0.5,true,2705,1,1,500,1100,700,8,644.444444444444,1
27,2,500,500,0.5,true,2708,1,1,500,1200,800,10,672.727272727273,0.9
27,2,500,500,0.5,true,2709,1,1,500,1000,700,6,657.142857142857,1
27,2,500,500,0.5,true,2710,1,1,500,900,600,6,728.571428571429,0.833333333333333
27,2,500,500,0.5,true,2712,1,0,500,950,900,3,725,0.666666666666667
27,2,500,500,0.5,true,2713,0,0,500,1200,800,4,740,0.75
27,2,500,500,0.5,true,2714,1,1,500,1000,650,7,687.5,1
27,2,500,500,0.5,true,2716,1,1,500,950,700,5,700,1
27,2,500,500,0.5,true,2718,1,1,500,950,600,7,675,1
27,2,500,500,0.5,true,2719,1,1,500,1100,750,7,668.75,1
27,2,500,500,0.5,true,2720,1,1,500,800,650,3,675,1
27,2,500,500,0.5,true,2722,1,0,500,950,900,1,725,1
28,2,500,500,0.5,false,2800,1,0,500,1100,1000,6,707.142857142857,0.833333333333333
28,2,500,500,0.5,false,2801,1,1,500,1300,800,12,673.076923076923,0.833333333333333
28,2,500,500,0.5,false,2802,1,1,500,700,550,7,806.25,0.571428571428571
28,2,500,500,0.5,false,2803,0,0,500,1800,1100,9,765,0.777777777777778
28,2,500,500,0.5,false,2804,1,1,500,650,500,15,731.25,0.666666666666667
28,2,500,500,0.5,false,2805,1,1,500,1200,800,12,780.769230769231,0.75
28,2,500,500,0.5,false,2807,1,1,500,700,600,8,738.888888888889,0.75
28,2,500,500,0.5,false,2808,0,0,500,2000,1200,12,734.615384615385,0.666666666666667
28,2,500,500,0.5,false,2809,1,1,500,850,550,10,822.727272727273,0.5
28,2,500,500,0.5,false,2810,1,1,500,950,650,14,740,0.714285714285714
28,2,500,500,0.5,false,2812,1,1,500,800,650,9,735,0.777777777777778
28,2,500,500,0.5,false,2813,1,0,500,900,800,8,777.777777777778,0.625
28,2,500,500,0.5,false,2814,0,1,500,1200,500,8,705.555555555556,0.625
28,2,500,500,0.5,false,2815,0,1,500,1300,700,7,787.5,0.714285714285714
28,2,500,500,0.5,false,2816,0,0,500,1300,900,6,742.857142857143,0.833333333333333
28,2,500,500,0.5,false,2819,0,1,500,1050,650,4,760,0.75
28,2,500,500,0.5,false,2820,1,1,500,1250,850,12,757.692307692308,0.75
28,2,500,500,0.5,false,2821,1,1,500,1050,850,8,683.333333333333,1
28,2,500,500,0.5,false,2822,0,0,500,1100,800,5,808.333333333333,0.6
28,2,500,500,0.5,false,2823,1,1,500,800,650,9,760,0.777777777777778
28,2,500,500,0.5,false,2824,1,1,500,750,550,10,695.454545454545,0.8
28,2,500,500,0.5,false,2825,1,1,500,850,650,12,715.384615384615,0.75
28,2,500,500,0.5,false,2826,0,0,500,1400,800,6,671.428571428571,0.833333333333333
28,2,500,500,0.5,false,2827,1,1,500,800,600,8,700,0.875
28,2,500,500,0.5,false,2829,1,0,500,1150,1000,5,741.666666666667,1
29,2,700,300,0.5,false,2900,1,1,700,1500,1150,11,695.833333333333,1
29,2,700,300,0.5,false,2902,1,1,300,900,450,9,760,0.777777777777778
29,2,700,300,0.5,false,2904,1,1,700,1050,850,6,814.285714285714,1
29,2,700,300,0.5,false,2905,1,0,300,1100,900,6,800,1
29,2,700,300,0.5,false,2906,0,1,300,600,400,5,716.666666666667,0.8
29,2,700,300,0.5,false,2907,1,1,700,1150,950,10,795.454545454545,0.9
29,2,700,300,0.5,false,2908,1,1,700,900,800,6,807.142857142857,1
29,2,700,300,0.5,false,2909,1,1,700,1100,750,7,818.75,0.714285714285714
29,2,700,300,0.5,false,2910,1,1,300,750,600,7,762.5,1
29,2,700,300,0.5,false,2911,1,1,300,700,550,9,735,0.777777777777778
29,2,700,300,0.5,false,2912,1,1,300,700,500,8,672.222222222222,0.875
29,2,700,300,0.5,false,2913,0,0,300,900,800,4,610,1
29,2,700,300,0.5,false,2914,1,1,300,750,550,10,763.636363636364,1
29,2,700,300,0.5,false,2915,1,1,700,1000,700,6,857.142857142857,0.666666666666667
29,2,700,300,0.5,false,2917,1,1,700,1250,900,9,740,0.888888888888889
29,2,700,300,0.5,false,2918,1,1,700,1250,950,8,766.666666666667,1
29,2,700,300,0.5,false,2920,1,0,300,1100,900,6,621.428571428571,1
29,2,700,300,0.5,false,2921,0,1,300,1300,500,10,740.909090909091,0.8
30,2,500,500,0.5,true,3000,1,0,500,1000,1000,4,680,0.75
30,2,500,500,0.5,true,3002,1,1,500,1050,700,9,735,0.777777777777778
30,2,500,500,0.5,true,3003,1,1,500,850,500,7,700,0.714285714285714
30,2,500,500,0.5,true,3004,1,1,500,1300,850,9,640,1
30,2,500,500,0.5,true,3005,0,0,500,900,700,2,700,0.5
30,2,500,500,0.5,true,3006,1,0,500,1250,1100,5,741.666666666667,0.8
30,2,500,500,0.5,true,3007,1,1,500,900,550,9,665,0.777777777777778
30,2,500,500,0.5,true,3008,1,1,500,1100,800,8,683.333333333333,0.875
30,2,500,500,0.5,true,3009,1,1,500,800,600,6,635.714285714286,1
30,2,500,500,0.5,true,3010,1,1,500,700,600,6,778.571428571429,0.666666666666667
30,2,500,500,0.5,true,3012,1,1,500,850,600,9,675,0.777777777777778
30,2,500,500,0.5,true,3013,0,1,500,1750,650,11,758.333333333333,0.636363636363636
30,2,500,500,0.5,true,3014,0,0,500,1200,800,4,740,0.75
30,2,500,500,0.5,true,3015,1,1,500,900,700,8,672.222222222222,0.875
30,2,500,500,0.5,true,3016,1,1,500,950,650,6,621.428571428571,1
30,2,500,500,0.5,true,3017,1,0,500,900,800,4,780,0.75
30,2,500,500,0.5,true,3018,1,0,500,1050,1000,5,675,0.8
30,2,500,500,0.5,true,3019,1,1,500,800,400,10,677.272727272727,0.8
31,2,500,500,0.5,false,3100,1,1,500,1050,650,8,816.666666666667,0.875
31,2,500,500,0.5,false,3101,1,1,500,1200,750,9,805,0.888888888888889
31,2,500,500,0.5,false,3104,1,1,500,1300,800,14,806.666666666667,0.857142857142857
31,2,500,500,0.5,false,3105,1,0,500,1050,900,5,766.666666666667,0.8
31,2,500,500,0.5,false,3107,1,1,500,1100,600,10,754.545454545455,0.8
31,2,500,500,0.5,false,3108,1,1,500,1400,900,12,761.538461538462,1
31,2,500,500,0.5,false,3109,1,1,500,650,500,5,741.666666666667,0.8
31,2,500,500,0.5,false,3110,1,1,500,1000,700,10,754.545454545455,0.8
31,2,500,500,0.5,false,3111,0,1,500,1900,800,11,800,0.818181818181818
31,2,500,500,0.5,false,3112,1,1,500,1200,850,9,755,1
31,2,500,500,0.5,false,3114,1,1,500,1150,600,11,795.833333333333,0.818181818181818
31,2,500,500,0.5,false,3115,1,1,500,900,550,11,750,0.818181818181818
31,2,500,500,0.5,false,3116,0,0,500,2000,1100,9,850,0.666666666666667
31,2,500,500,0.5,false,3117,1,0,500,1450,1200,9,800,0.777777777777778
31,2,500,500,0.5,false,3118,1,0,500,1400,1200,8,872.222222222222,0.75
31,2,500,500,0.5,false,3119,1,1,500,950,600,9,780,0.777777777777778
31,2,500,500,0.5,false,3120,1,1,500,1050,750,8,788.888888888889,0.875
31,2,500,500,0.5,false,3121,1,1,500,1450,900,11,812.5,0.909090909090909
31,2,500,500,0.5,false,3122,1,1,500,1000,750,7,762.5,1
31,2,500,500,0.5,false,3123,1,1,500,1350,950,8,805.555555555556,1
31,2,500,500,0.5,false,3124,1,1,500,1050,750,10,768.181818181818,0.9
31,2,500,500,0.5,false,3125,1,1,500,1000,650,7,762.5,0.857142857142857
31,2,500,500,0.5,false,3126,1,1,500,1150,750,8,805.555555555556,0.875
31,2,500,500,0.5,false,3127,1,1,500,700,550,5,691.666666666667,0.8
32,2,700,300,0.5,false,3201,0,0,700,1000,900,2,816.666666666667,1
32,2,700,300,0.5,false,3202,1,1,700,900,850,7,718.75,0.857142857142857
32,2,700,300,0.5,false,3203,0,1,700,1000,800,2,850,1
32,2,700,300,0.5,false,3205,0,0,700,1000,900,1,875,1
32,2,700,300,0.5,false,3206,1,1,300,550,400,3,575,1
32,2,700,300,0.5,false,3209,1,1,700,1050,900,5,800,1
32,2,700,300,0.5,false,3210,1,1,700,1000,850,3,875,1
32,2,700,300,0.5,false,3211,1,1,300,550,400,3,650,1
32,2,700,300,0.5,false,3212,1,1,300,800,550,5,758.333333333333,1
32,2,700,300,0.5,false,3213,0,1,700,950,650,4,810,0.75
32,2,700,300,0.5,false,3214,1,1,700,1250,950,6,692.857142857143,1
32,2,700,300,0.5,false,3215,1,1,700,1000,900,6,835.714285714286,0.833333333333333
32,2,700,300,0.5,false,3219,1,1,700,800,750,3,800,1
33,2,500,500,0.5,true,3300,1,1,500,850,700,5,683.333333333333,0.8
33,2,500,500,0.5,true,3302,1,1,500,1000,750,5,666.666666666667,1
33,2,500,500,0.5,true,3303,1,1,500,900,700,6,664.285714285714,0.833333333333333
33,2,500,500,0.5,true,3304,1,1,500,900,600,6,635.714285714286,1
33,2,500,500,0.5,true,3305,1,1,500,850,650,4,640,1
33,2,500,500,0.5,true,3306,1,1,500,650,550,2,633.333333333333,1
33,2,500,500,0.5,true,3307,1,1,500,900,650,5,650,1
33,2,500,500,0.5,true,3308,1,1,500,750,550,6,671.428571428571,0.833333333333333
33,2,500,500,0.5,true,3309,1,1,500,800,650,3,700,1
33,2,500,500,0.5,true,3311,1,1,500,1000,700,8,661.111111111111,0.875
33,2,500,500,0.5,true,3312,0,0,500,1100,700,4,670,1
33,2,500,500,0.5,true,3313,1,1,500,850,600,5,658.333333333333,1
33,2,500,500,0.5,true,3314,1,1,500,1050,700,7,637.5,1
34,2,500,500,0.5,false,3400,0,1,500,800,600,4,710,1
34,2,500,500,0.5,false,3401,0,0,500,1500,1000,6,685.714285714286,1
34,2,500,500,0.5,false,3402,1,1,500,700,650,5,675,1
34,2,500,500,0.5,false,3403,0,1,500,1300,800,8,700,0.875
34,2,500,500,0.5,false,3404,1,1,500,850,750,8,700,0.875
34,2,500,500,0.5,false,3406,1,1,500,650,500,5,675,0.8
34,2,500,500,0.5,false,3407,1,1,500,900,700,4,700,1
34,2,500,500,0.5,false,3408,1,1,500,550,550,4,770,0.75
34,2,500,500,0.5,false,3409,1,1,500,900,700,6,671.428571428571,1
34,2,500,500,0.5,false,3410,1,1,500,700,600,6,692.857142857143,0.833333333333333
34,2,500,500,0.5,false,3411,1,1,500,950,750,8,666.666666666667,1
34,2,500,500,0.5,false,3412,0,1,500,1050,650,6,664.285714285714,1
34,2,500,500,0.5,false,3413,1,1,500,700,600,8,700,0.875
35,2,700,300,0.5,false,3500,1,1,300,450,350,8,583.333333333333,0.875
35,2,700,300,0.5,false,3501,1,1,700,850,650,4,720,0.5
35,2,700,300,0.5,false,3502,1,1,700,950,750,6,700,0.666666666666667
35,2,700,300,0.5,false,3503,1,0,700,1250,1100,5,675,0.8
35,2,700,300,0.5,false,3504,1,1,300,700,350,7,643.75,0.714285714285714
35,2,700,300,0.5,false,3505,1,1,300,850,450,8,616.666666666667,0.75
35,2,700,300,0.5,false,3506,1,0,700,1500,1300,8,705.555555555556,0.75
35,2,700,300,0.5,false,3507,1,1,700,800,650,5,666.666666666667,0.6
35,2,700,300,0.5,false,3508,1,1,300,650,400,9,610,0.777777777777778
35,2,700,300,0.5,false,3510,0,1,300,750,250,5,566.666666666667,0.6
35,2,700,300,0.5,false,3511,1,1,300,750,500,7,468.75,1
35,2,700,300,0.5,false,3512,1,1,700,1150,800,7,681.25,0.714285714285714
35,2,700,300,0.5,false,3513,1,0,300,1050,800,7,581.25,0.857142857142857
35,2,700,300,0.5,false,3515,0,1,700,1100,600,5,650,0.6
35,2,700,300,0.5,false,3516,1,0,300,500,500,2,800,0.5
35,2,700,300,0.5,false,3518,0,0,700,1200,900,3,800,0.666666666666667
36,2,500,500,0.5,true,3600,0,0,500,1100,700,7,743.75,0.428571428571429
36,2,500,500,0.5,true,3601,1,1,500,750,650,6,592.857142857143,0.833333333333333
36,2,500,500,0.5,true,3602,1,1,500,700,550,9,655,0.555555555555556
36,2,500,500,0.5,true,3605,0,0,500,900,700,3,637.5,0.666666666666667
36,2,500,500,0.5,true,3606,1,0,500,1000,900,8,688.888888888889,0.5
36,2,500,500,0.5,true,3607,1,0,500,750,900,7,681.25,0.285714285714286
36,2,500,500,0.5,true,3608,1,1,500,500,400,4,670,0.5
36,2,500,500,0.5,true,3609,1,1,500,800,650,9,625,0.666666666666667
36,2,500,500,0.5,true,3611,0,0,500,900,600,6,664.285714285714,0.5
36,2,500,500,0.5,true,3612,1,1,500,650,500,7,662.5,0.571428571428571
36,2,500,500,0.5,true,3613,0,1,500,950,550,7,681.25,0.428571428571429
36,2,500,500,0.5,true,3614,0,0,500,1000,800,7,656.25,0.428571428571429
36,2,500,500,0.5,true,3615,1,1,500,850,600,7,618.75,0.714285714285714
36,2,500,500,0.5,true,3616,1,1,500,600,500,4,590,0.75
36,2,500,500,0.5,true,3617,0,0,500,1400,800,10,672.727272727273,0.4
36,2,500,500,0.5,true,3618,0,0,500,900,600,6,735.714285714286,0.166666666666667
36,2,500,500,0.5,true,3619,1,1,500,650,600,7,600,0.714285714285714
37,2,700,300,0.5,true,3701,0,0,700,1100,900,4,730,0.5
37,2,700,300,0.5,true,3702,1,1,700,900,750,3,737.5,1
37,2,700,300,0.5,true,3706,1,1,700,800,700,6,750,0.666666666666667
37,2,700,300,0.5,true,3707,0,0,300,700,500,6,785.714285714286,0.5
37,2,700,300,0.5,true,3709,1,0,300,900,700,8,638.888888888889,0.625
37,2,700,300,0.5,true,3710,1,1,700,950,850,6,664.285714285714,0.833333333333333
37,2,700,300,0.5,true,3712,0,0,700,1000,900,5,741.666666666667,0.6
37,2,700,300,0.5,true,3713,1,1,300,700,350,7,637.5,0.714285714285714
37,2,700,300,0.5,true,3714,1,1,700,900,850,7,637.5,0.857142857142857
37,2,700,300,0.5,true,3715,1,0,300,550,500,5,675,0.4
37,2,700,300,0.5,true,3717,1,1,300,600,500,6,700,0.833333333333333
37,2,700,300,0.5,true,3718,1,1,700,750,650,8,727.777777777778,0.625
37,2,700,300,0.5,true,3719,1,0,300,600,500,4,540,0.5
37,2,700,300,0.5,true,3720,1,0,700,1300,1200,8,655.555555555556,0.625
37,2,700,300,0.5,true,3722,0,1,300,1200,500,10,677.272727272727,0.6
37,2,700,300,0.5,true,3725,1,1,700,750,700,3,637.5,0.666666666666667
38,2,500,500,0.5,false,3800,1,1,500,1000,750,7,681.25,1
38,2,500,500,0.5,false,3802,1,1,500,700,550,5,716.666666666667,0.8
38,2,500,500,0.5,false,3803,1,0,500,700,600,4,630,1
38,2,500,500,0.5,false,3804,1,1,500,1050,750,8,711.111111111111,0.75
38,2,500,500,0.5,false,3805,1,1,500,900,650,9,680,0.888888888888889
38,2,500,500,0.5,false,3807,1,1,500,1050,800,7,706.25,1
38,2,500,500,0.5,false,3808,1,1,500,950,700,11,695.833333333333,0.727272727272727
38,2,500,500,0.5,false,3810,1,1,500,600,500,4,600,0.75
38,2,500,500,0.5,false,3811,1,0,500,950,900,5,691.666666666667,1
38,2,500,500,0.5,false,3814,1,1,500,900,700,6,771.428571428571,0.666666666666667
38,2,500,500,0.5,false,3815,1,1,500,800,650,7,706.25,0.857142857142857
38,2,500,500,0.5,false,3816,1,1,500,750,650,6,721.428571428571,0.833333333333333
38,2,500,500,0.5,false,3820,0,0,500,1200,900,4,710,1
38,2,500,500,0.5,false,3821,0,1,500,1600,600,10,713.636363636364,0.7
